Date,SP500,VIXCLS,DJIA,HY_BOND_IDX
2020-06-30,3085.7683,32.795254,25941.18,617.92413
2020-07-01,3092.614,31.81415,25982.824,618.75073
2020-07-02,3107.6582,30.549322,26073.95,619.7611
2020-07-06,3127.0532,29.34849,26198.016,621.1526
2020-07-07,3148.21,28.545193,26344.523,622.5318
2020-07-08,3157.2666,28.699772,26383.766,623.4626
2020-07-09,3168.675,28.364542,26459.213,624.2987
2020-07-10,3168.6838,28.736073,26432.652,624.6113
2020-07-13,3176.9692,28.241999,26485.098,625.0288
2020-07-14,3165.1406,29.66967,26377.299,624.48517
2020-07-15,3171.951,29.523554,26467.156,624.78033
2020-07-16,3191.4626,28.764025,26635.656,625.6283
2020-07-17,3209.5916,28.389666,26775.64,626.56067
2020-07-20,3232.643,27.376179,26959.684,627.63965
2020-07-21,3257.0273,26.300463,27131.604,629.02264
2020-07-22,3275.2346,25.712631,27277.533,630.28156
2020-07-23,3292.7815,25.14449,27427.084,631.60474
2020-07-24,3291.9587,25.56226,27436.45,632.17834
2020-07-27,3284.2883,25.875193,27390.873,632.4087
2020-07-28,3277.236,25.730759,27343.336,632.3463
2020-07-29,3267.2175,25.929798,27246.223,632.37213
2020-07-30,3268.4597,25.529238,27228.328,632.8258
2020-07-31,3266.813,25.542877,27169.756,633.2633
2020-08-03,3271.3723,25.392273,27159.213,633.9851
2020-08-04,3280.1357,25.167639,27188.771,634.7247
2020-08-05,3293.9736,24.767271,27272.143,635.90173
2020-08-06,3313.7947,24.136478,27412.303,637.163
2020-08-07,3335.3357,23.598856,27574.828,638.3073
2020-08-10,3354.674,23.160566,27723.807,639.04224
2020-08-11,3372.4058,22.815693,27884.254,639.6528
2020-08-12,3373.7996,23.408445,27919.105,638.98474
2020-08-13,3383.6528,23.187729,28046.475,638.4763
2020-08-14,3389.531,23.104784,28132.79,637.42896
2020-08-17,3393.45,23.043777,28206.857,636.36145
2020-08-18,3399.1494,22.785442,28280.209,635.61255
2020-08-19,3404.0615,22.681856,28329.36,634.94104
2020-08-20,3402.3447,22.986816,28317.846,634.2203
2020-08-21,3401.5051,23.20989,28321.662,633.84326
2020-08-24,3404.529,23.224901,28360.938,633.75885
